datetime,T_out,RH_out,Wind_speed_m_per_s,Wind_direction_deg,Diffuse_Solar_W_per_m2,Direct_Solar_W_per_m2,Electricity_kWh,NaturalGas_kWh
2021-06-17 18:00:00,16.7,70.0,6.2,20.0,49.0,112.0,272.2233449033542,2.1910077317875465
2021-06-17 19:00:00,15.6,72.0,6.2,10.0,0.0,0.0,323.4853452762864,2.191061646567666
2021-06-17 20:00:00,15.6,70.0,4.1,20.0,0.0,0.0,299.0418678170911,4.364234054087879
2021-06-17 21:00:00,15.6,70.0,4.6,20.0,0.0,0.0,274.5956350452062,2.1885805935314853
2021-06-17 22:00:00,15.6,70.0,6.2,40.0,0.0,0.0,250.15123987246562,2.188563598374969
2021-06-17 23:00:00,15.0,75.0,5.7,40.0,0.0,0.0,237.92858531637205,2.188500816663781
2021-06-18 00:00:00,15.0,78.0,5.7,50.0,0.0,0.0,237.9285830952096,2.1874369570227685
2021-06-18 01:00:00,13.9,83.0,3.6,50.0,0.0,0.0,237.92857808440812,0.02
2021-06-18 02:00:00,13.3,87.0,4.6,60.0,0.0,0.0,237.92857928620774,2.1885516666170908
2021-06-18 03:00:00,13.3,87.0,5.7,110.0,0.0,0.0,250.1507749207004,2.1882181174372475
2021-06-18 04:00:00,13.3,90.0,5.2,30.0,15.0,0.0,223.33455409577775,2.190219870677755
2021-06-18 05:00:00,13.3,87.0,6.2,40.0,57.0,12.0,272.2219638163903,2.1884830017300274
2021-06-18 06:00:00,14.4,87.0,6.2,70.0,176.0,77.0,296.66636114676845,2.188738875409601
2021-06-18 07:00:00,16.1,78.0,7.7,60.0,187.0,48.0,296.6663602237929,2.1885453682242737
2021-06-18 08:00:00,16.7,75.0,5.7,60.0,181.0,1.0,259.9997681521142,2.1874884125697154
2021-06-18 09:00:00,17.2,70.0,5.2,60.0,312.0,3.0,211.11097379437538,0.02
2021-06-18 10:00:00,16.1,72.0,5.2,40.0,206.0,7.0,211.11189489825253,4.359568895896444
2021-06-18 11:00:00,15.0,81.0,4.1,50.0,255.0,4.0,211.11189467705537,2.188650608026522
2021-06-18 12:00:00,15.6,87.0,6.7,50.0,365.0,1.0,211.11327566052566,2.1912791381570664
2021-06-18 13:00:00,17.2,75.0,6.7,30.0,401.0,6.0,211.11189034877597,4.359919115421989
2021-06-18 14:00:00,18.3,70.0,6.2,50.0,359.0,266.0,437.89367289622777,0.02
2021-06-18 15:00:00,18.9,65.0,5.2,20.0,285.0,421.0,377.92090509782224,2.188741199609593
2021-06-18 16:00:00,18.3,61.0,6.2,40.0,230.0,213.0,548.0321935436837,2.1887592887505947
2021-06-18 17:00:00,17.2,63.0,5.7,40.0,101.0,2.0,296.66636151055934,2.188744060414539
2021-06-18 18:00:00,15.6,65.0,5.7,30.0,53.0,48.0,272.221964732322,2.188663618547018
2021-06-18 19:00:00,13.9,69.0,3.6,30.0,0.0,0.0,323.48396356382005,0.02
2021-06-18 20:00:00,13.3,69.0,5.2,30.0,0.0,0.0,299.04094423167135,4.361425587270545
2021-06-18 21:00:00,13.3,72.0,3.1,50.0,0.0,0.0,274.5951760669846,2.1874995305338967
2021-06-18 22:00:00,13.9,72.0,3.1,40.0,0.0,0.0,250.15078040924305,0.02
2021-06-18 23:00:00,13.9,78.0,3.6,30.0,0.0,0.0,287.7697668237094,2.1893945286123957
2021-06-19 00:00:00,14.4,78.0,2.6,40.0,0.0,0.0,287.769762915769,2.189360521750308
2021-06-19 01:00:00,16.7,70.0,3.6,70.0,0.0,0.0,287.7697627472929,2.1893298696421994
2021-06-19 02:00:00,16.7,73.0,5.2,50.0,0.0,0.0,287.76976273369075,2.1893008300583396
2021-06-19 03:00:00,16.7,73.0,5.2,100.0,0.0,0.0,299.99196055717397,2.1892720543764512
2021-06-19 04:00:00,17.2,72.0,4.6,120.0,16.0,1.0,298.0960927669535,4.363116886830188
2021-06-19 05:00:00,17.8,68.0,6.2,110.0,57.0,18.0,614.909287814602,53.21984674278621
2021-06-19 06:00:00,18.3,68.0,6.2,120.0,144.0,118.0,754.702333198231,11.010743715684477
2021-06-19 07:00:00,20.6,66.0,5.2,120.0,214.0,80.0,1376.9494834603845,13.17176293889846
2021-06-19 08:00:00,22.2,66.0,6.2,110.0,229.0,543.0,1393.574261561866,13.185857728403061
2021-06-19 09:00:00,23.9,64.0,6.7,100.0,356.0,354.0,1406.4492554475287,15.385892245201173
2021-06-19 10:00:00,22.8,64.0,7.2,120.0,381.0,450.0,1373.4644159869256,17.631114174539935
2021-06-19 11:00:00,24.4,66.0,6.2,100.0,452.0,67.0,1382.6876249321215,22.118598873033857
2021-06-19 12:00:00,27.2,65.0,7.7,140.0,459.0,362.0,1462.463744498524,19.886435590695143
2021-06-19 13:00:00,27.8,65.0,7.2,150.0,378.0,474.0,1489.9553271405903,13.170920432623205
2021-06-19 14:00:00,28.3,65.0,6.2,130.0,342.0,306.0,1507.4377641241385,13.165678959082518
2021-06-19 15:00:00,28.9,63.0,7.2,130.0,302.0,360.0,1568.1724378253166,17.61402352155027
2021-06-19 16:00:00,28.9,63.0,6.2,130.0,194.0,10.0,1430.5290217058662,8.75739004072804
2021-06-19 17:00:00,27.8,65.0,5.7,120.0,126.0,148.0,1191.1594747028137,8.7455086715249
2021-06-19 18:00:00,26.7,67.0,6.2,110.0,50.0,55.0,1143.1541310539951,6.550319951105559
2021-06-19 19:00:00,26.1,69.0,8.8,140.0,0.0,0.0,1028.5128373383925,6.55489895808348
2021-06-19 20:00:00,25.6,71.0,7.7,150.0,0.0,0.0,1002.5159299319347,2.191806442371904
2021-06-19 21:00:00,25.6,71.0,8.8,140.0,0.0,0.0,349.3567169909712,2.1894456658904415
2021-06-19 22:00:00,25.0,74.0,7.2,140.0,0.0,0.0,299.9919612654956,2.1890278584455842
2021-06-19 23:00:00,24.4,76.0,5.7,140.0,0.0,0.0,287.76976182640084,2.188988368819781
2021-06-20 00:00:00,25.0,74.0,7.2,150.0,0.0,0.0,287.7697599921599,2.1889513746256237
2021-06-20 01:00:00,24.4,76.0,8.8,160.0,0.0,0.0,287.76976017778594,2.188916142793342
2021-06-20 02:00:00,24.4,79.0,5.7,170.0,0.0,0.0,287.76976023473566,2.1888822565104507
2021-06-20 03:00:00,24.4,76.0,7.2,150.0,0.0,0.0,299.9919580785911,2.188848598777451
2021-06-20 04:00:00,24.4,76.0,7.2,170.0,13.0,0.0,298.096097731636,4.362274461464318
2021-06-20 05:00:00,25.0,76.0,2.6,200.0,73.0,5.0,821.2133794945152,2.1910574057419954
2021-06-20 06:00:00,25.0,76.0,5.7,170.0,177.0,44.0,950.7510923285228,6.559657982018813
2021-06-20 07:00:00,25.6,74.0,7.2,170.0,240.0,99.0,1527.5195405995432,13.173669380931049
2021-06-20 08:00:00,27.2,69.0,7.7,170.0,303.0,385.0,1534.2396281428612,15.38147737765734
2021-06-20 09:00:00,28.3,63.0,10.3,180.0,350.0,280.0,1497.4662117199478,15.385798920177667
2021-06-20 10:00:00,29.4,61.0,9.3,180.0,425.0,335.0,1524.972055146145,17.628011702653524
2021-06-20 11:00:00,30.0,59.0,10.8,170.0,367.0,520.0,1471.0944357544759,22.111757625406135
2021-06-20 12:00:00,31.1,57.0,9.8,170.0,335.0,551.0,1558.227933177328,19.876977296582037
2021-06-20 13:00:00,32.2,54.0,9.8,190.0,341.0,518.0,1580.7577688989445,13.166124447652718
2021-06-20 14:00:00,32.2,54.0,8.8,210.0,265.0,566.0,1588.210745519142,13.160647634336618
2021-06-20 15:00:00,31.7,45.0,7.2,210.0,288.0,68.0,1560.990738414525,15.40814187511176
2021-06-20 16:00:00,31.7,41.0,11.3,220.0,220.0,73.0,1396.6383508900415,10.946370860811012
2021-06-20 17:00:00,30.0,43.0,8.2,260.0,133.0,71.0,1142.9692543173717,6.561565358460703
2021-06-20 18:00:00,28.3,46.0,4.1,250.0,47.0,6.0,1091.9471845514959,6.550463459765175
2021-06-20 19:00:00,25.6,50.0,3.6,230.0,0.0,0.0,955.3654708206517,6.554787615108114
2021-06-20 20:00:00,22.2,64.0,3.1,210.0,0.0,0.0,921.9531765259608,4.362228974144058
2021-06-20 21:00:00,21.7,66.0,4.1,230.0,0.0,0.0,349.3567208164268,2.189506369565215
2021-06-20 22:00:00,20.6,76.0,4.1,220.0,0.0,0.0,299.99195769041086,2.1892675500328598
2021-06-20 23:00:00,21.7,66.0,3.1,190.0,0.0,0.0,287.7697596959149,2.1889406331379306
2021-06-21 00:00:00,20.0,71.0,3.1,200.0,0.0,0.0,287.76975777130565,2.188896149677207
2021-06-21 01:00:00,20.0,73.0,3.6,210.0,0.0,0.0,287.76976049374287,2.18797783707353
2021-06-21 02:00:00,21.1,68.0,4.1,220.0,0.0,0.0,287.76975886356234,2.1879380174040164
2021-06-21 03:00:00,20.6,68.0,3.6,230.0,0.0,0.0,299.99195647099197,2.1878997153895665
2021-06-21 04:00:00,20.0,73.0,4.1,230.0,16.0,12.0,298.0960812631736,2.190153190744823
2021-06-21 05:00:00,21.7,71.0,5.2,250.0,63.0,238.0,748.8964925120302,10.746218229127532
2021-06-21 06:00:00,23.9,64.0,6.7,250.0,105.0,465.0,911.2481570740101,8.73960003728931
2021-06-21 07:00:00,25.6,56.0,6.2,250.0,142.0,603.0,1467.322951215033,13.168913152999012
2021-06-21 08:00:00,27.8,51.0,6.2,230.0,172.0,682.0,1472.5916982646543,13.185261722508262
2021-06-21 09:00:00,28.9,44.0,9.3,250.0,193.0,740.0,1425.354656805377,15.390306849330788
2021-06-21 10:00:00,30.0,42.0,10.3,250.0,196.0,727.0,1437.2930070522111,17.63283787032042
2021-06-21 11:00:00,30.6,35.0,10.3,270.0,211.0,703.0,1356.8640813747654,22.116743189967735
2021-06-21 12:00:00,30.6,35.0,8.8,290.0,205.0,734.0,1414.0895643610102,19.881255250707444
2021-06-21 13:00:00,30.6,37.0,8.2,270.0,224.0,720.0,1427.6976495126312,13.168788225268068
2021-06-21 14:00:00,30.6,35.0,9.3,280.0,231.0,563.0,1422.770738546093,13.163045910285154
2021-06-21 15:00:00,30.0,35.0,10.3,280.0,193.0,584.0,1464.3137469926762,15.41077070469442
2021-06-21 16:00:00,29.4,35.0,10.3,270.0,133.0,541.0,1325.143759903414,10.94800186490625
2021-06-21 17:00:00,28.9,37.0,8.8,270.0,94.0,353.0,1098.9591864408362,8.743174047095106
2021-06-21 18:00:00,27.8,40.0,7.2,270.0,52.0,157.0,1061.2286731418515,4.372117427267008
2021-06-21 19:00:00,26.1,45.0,4.1,260.0,0.0,0.0,943.5317341361269,6.555672834482471
2021-06-21 20:00:00,24.4,50.0,4.1,250.0,0.0,0.0,910.9683274407618,4.363249604507308
2021-06-21 21:00:00,22.8,55.0,4.1,250.0,0.0,0.0,349.3567150011273,2.1894141587162834
2021-06-21 22:00:00,21.1,64.0,3.1,260.0,0.0,0.0,299.9919562520024,2.188982951233789
2021-06-21 23:00:00,19.4,68.0,2.6,260.0,0.0,0.0,287.7697539569576,2.1883455285837736
2021-06-22 00:00:00,17.8,75.0,3.6,250.0,0.0,0.0,287.7697562047881,2.189173674986899
2021-06-22 01:00:00,17.8,75.0,3.1,280.0,0.0,0.0,287.76975401985965,2.188254860303653
2021-06-22 02:00:00,17.2,78.0,3.6,320.0,0.0,0.0,287.7697557309393,2.1890864121920797
2021-06-22 03:00:00,16.1,81.0,2.6,310.0,0.0,0.0,299.99195285503515,2.1890429930239352
2021-06-22 04:00:00,15.6,87.0,3.1,270.0,15.0,53.0,298.09608653385715,2.191748358377428
2021-06-22 05:00:00,18.3,81.0,3.1,310.0,60.0,303.0,687.1187457712117,4.415230578120054
2021-06-22 06:00:00,20.6,71.0,5.2,360.0,112.0,435.0,844.6586823740852,6.55864114580459
2021-06-22 07:00:00,22.2,66.0,3.1,360.0,183.0,545.0,1449.322018998048,13.1697967356492
2021-06-22 08:00:00,22.8,64.0,3.1,260.0,256.0,281.0,1432.0854584275085,15.3805283391644
2021-06-22 09:00:00,23.3,62.0,3.1,260.0,248.0,529.0,1398.1611519749267,13.183960514752476
2021-06-22 10:00:00,24.4,58.0,5.7,20.0,168.0,752.0,1415.9140348702997,17.632998394970265
2021-06-22 11:00:00,23.9,60.0,5.2,10.0,127.0,821.0,1351.950703723871,22.116153282286422
2021-06-22 12:00:00,23.3,62.0,4.1,80.0,183.0,726.0,1398.924274393899,19.877411326621072
2021-06-22 13:00:00,23.3,60.0,5.2,100.0,127.0,838.0,1388.082462046514,13.167832284101875
2021-06-22 14:00:00,23.3,60.0,4.1,70.0,212.0,650.0,1394.7168020646463,13.162240573801057
2021-06-22 15:00:00,22.8,59.0,4.6,80.0,174.0,670.0,1421.9864577163273,15.409320547473348
2021-06-22 16:00:00,21.1,59.0,3.6,40.0,154.0,249.0,1230.4333315281017,10.944421311772958
2021-06-22 17:00:00,20.6,61.0,4.6,40.0,86.0,476.0,1014.8102542207613,8.74235016176396
2021-06-22 18:00:00,18.3,63.0,6.2,50.0,44.0,279.0,946.1383590402776,4.371669243147369
2021-06-22 19:00:00,15.6,72.0,4.6,30.0,0.0,0.0,752.7252937125711,6.553616916747653
2021-06-22 20:00:00,14.4,78.0,6.2,40.0,0.0,0.0,700.1458578841044,4.362811628118117
2021-06-22 21:00:00,13.9,75.0,6.7,30.0,0.0,0.0,349.3567138163303,2.1894633350281434
2021-06-22 22:00:00,12.8,77.0,7.2,20.0,0.0,0.0,299.9919523077835,2.1893268860882777
2021-06-22 23:00:00,12.8,75.0,7.7,30.0,0.0,0.0,287.76975352594536,2.1889918132168273
2021-06-23 00:00:00,12.2,67.0,9.8,20.0,0.0,0.0,287.7697520585459,2.1889376941340726
2021-06-23 01:00:00,11.7,66.0,8.8,20.0,0.0,0.0,287.7697523425747,2.188888887823503
2021-06-23 02:00:00,11.1,64.0,8.8,20.0,0.0,0.0,287.7697524572778,2.1888409930203174
2021-06-23 03:00:00,10.0,69.0,6.7,40.0,0.0,0.0,299.99195034721356,2.1887932697817756
2021-06-23 04:00:00,10.0,69.0,6.7,40.0,13.0,4.0,298.0960762528468,2.190147761359533
2021-06-23 05:00:00,10.0,71.0,7.7,30.0,44.0,8.0,375.2599015719165,42.25389845452208
2021-06-23 06:00:00,10.6,71.0,7.7,40.0,121.0,3.0,497.8788382218905,21.810115651064734
2021-06-23 07:00:00,11.7,69.0,6.2,20.0,153.0,1.0,1052.87479381171,13.694622709362882
2021-06-23 08:00:00,12.8,69.0,7.2,30.0,228.0,9.0,1140.1958616790184,13.183235948422013
2021-06-23 09:00:00,13.9,64.0,6.2,20.0,343.0,205.0,1115.3698941719892,15.38531212085083
2021-06-23 10:00:00,14.4,65.0,6.2,40.0,282.0,567.0,1127.7919936774135,17.629467239062947
2021-06-23 11:00:00,14.4,65.0,5.2,30.0,247.0,694.0,1074.0345651165558,22.11481973471949
2021-06-23 12:00:00,15.0,65.0,7.2,40.0,283.0,665.0,1146.7691873428855,19.87977026942618
2021-06-23 13:00:00,15.0,60.0,8.2,30.0,359.0,281.0,1149.274685341273,13.163915042281324
2021-06-23 14:00:00,15.0,60.0,7.7,30.0,293.0,182.0,1147.9796324117058,10.968515182881102
2021-06-23 15:00:00,14.4,55.0,7.2,30.0,331.0,167.0,1172.002007119405,17.614513138458737
2021-06-23 16:00:00,14.4,55.0,8.8,20.0,195.0,180.0,1053.8725915326586,10.944906387624593
2021-06-23 17:00:00,14.4,62.0,7.2,20.0,120.0,13.0,854.6295115636725,6.564363762535722
2021-06-23 18:00:00,14.4,58.0,6.2,20.0,53.0,2.0,817.1973451853913,6.621113610738386
2021-06-23 19:00:00,13.3,55.0,5.2,20.0,0.0,0.0,701.1629839712978,17.36698143076255
2021-06-23 20:00:00,12.8,55.0,5.2,360.0,0.0,0.0,668.9408934635698,24.892249578457797
2021-06-23 21:00:00,12.8,53.0,4.1,20.0,0.0,0.0,349.35670610138266,2.1894707797501867
2021-06-23 22:00:00,12.8,55.0,4.1,350.0,0.0,0.0,299.9919496825931,2.189168221420621
2021-06-23 23:00:00,12.2,55.0,3.6,10.0,0.0,0.0,237.92902485288514,2.1891201904694357
2021-06-24 00:00:00,12.2,55.0,4.1,10.0,0.0,0.0,237.92902228320148,2.1890631140060046
2021-06-24 01:00:00,11.7,57.0,4.6,20.0,0.0,0.0,237.92902213861578,2.1890085675797306
2021-06-24 02:00:00,11.1,61.0,4.1,20.0,0.0,0.0,237.92902114747466,2.188952331731204
2021-06-24 03:00:00,10.0,64.0,3.6,10.0,0.0,0.0,250.15122127561287,2.188904009239568
2021-06-24 04:00:00,9.4,69.0,3.6,20.0,13.0,61.0,223.33498446149187,4.361791694644163
2021-06-24 05:00:00,11.7,74.0,3.6,20.0,46.0,377.0,374.55229009982355,57.753152580110324
2021-06-24 06:00:00,14.4,75.0,5.2,10.0,69.0,634.0,540.3521377752237,35.68099591920839
2021-06-24 07:00:00,16.1,70.0,5.2,10.0,91.0,752.0,835.6190300173812,20.866841830938608
2021-06-24 08:00:00,17.8,70.0,5.2,30.0,109.0,811.0,858.1348399486955,12.459057194992953
2021-06-24 09:00:00,18.9,65.0,5.2,20.0,121.0,852.0,838.8281537307062,10.866784228128491
2021-06-24 10:00:00,19.4,63.0,4.6,40.0,127.0,660.0,844.6305872572103,10.580252486481486
2021-06-24 11:00:00,20.6,57.0,5.2,60.0,274.0,478.0,854.3177698662596,7.5126940348514895
2021-06-24 12:00:00,20.6,55.0,6.2,30.0,112.0,892.0,853.6843639546731,6.5578565887081135
2021-06-24 13:00:00,20.6,51.0,4.6,70.0,127.0,813.0,598.7241550326753,6.550404202241039
2021-06-24 14:00:00,20.6,51.0,3.6,50.0,119.0,847.0,595.6424085735093,4.369679252944673
2021-06-24 15:00:00,20.6,46.0,6.2,30.0,105.0,812.0,644.2247264490443,6.547746861555299
2021-06-24 16:00:00,20.6,44.0,5.2,10.0,86.0,738.0,606.7687614669197,2.189992680990402
2021-06-24 17:00:00,20.0,42.0,5.2,30.0,63.0,603.0,549.468935856782,4.361958705209653
2021-06-24 18:00:00,18.3,40.0,4.6,20.0,39.0,350.0,272.22331806676385,2.190957821776375
2021-06-24 19:00:00,15.0,44.0,4.1,20.0,0.0,0.0,497.6672758171119,2.19099512757296
2021-06-24 20:00:00,12.8,45.0,3.6,20.0,0.0,0.0,299.04183777748386,4.364832747722171
2021-06-24 21:00:00,11.1,49.0,2.6,30.0,0.0,0.0,274.5956159123689,2.1894122085974432
2021-06-24 22:00:00,10.0,52.0,2.6,20.0,0.0,0.0,250.1512179848045,2.1890691331142698
2021-06-24 23:00:00,9.4,54.0,2.1,350.0,0.0,0.0,237.92856728904187,2.1881123768039794
2021-06-25 00:00:00,7.8,56.0,2.1,10.0,0.0,0.0,237.92856302050126,0.02
2021-06-25 01:00:00,7.2,58.0,1.5,320.0,0.0,0.0,237.92856359375358,2.1884508351133913
2021-06-25 02:00:00,7.2,56.0,2.1,360.0,0.0,0.0,237.92856585095956,2.1880963361552643
2021-06-25 03:00:00,6.7,60.0,3.1,310.0,0.0,0.0,250.15076170652085,2.188439855611969
2021-06-25 04:00:00,7.2,63.0,2.6,30.0,16.0,61.0,223.3345235717043,2.1907988818182313
2021-06-25 05:00:00,11.7,72.0,2.1,10.0,46.0,412.0,272.22194962891047,2.1886992780516317
2021-06-25 06:00:00,16.1,72.0,2.1,10.0,72.0,628.0,442.5709056351437,2.188601277657913
2021-06-25 07:00:00,20.6,63.0,2.1,120.0,102.0,724.0,390.8539592549473,0.019999999999999997
2021-06-25 08:00:00,22.8,55.0,3.1,130.0,114.0,769.0,597.523193282957,2.1886291006600573
2021-06-25 09:00:00,24.4,48.0,2.1,230.0,130.0,835.0,343.25155383077555,2.1886733593146825
2021-06-25 10:00:00,25.6,44.0,3.1,190.0,165.0,838.0,552.70087073152,2.1901094709396456
2021-06-25 11:00:00,26.7,39.0,3.1,160.0,194.0,741.0,346.1520285443284,2.190110598405087
2021-06-25 12:00:00,26.1,36.0,7.2,80.0,190.0,753.0,532.343989683965,4.364778407609057
2021-06-25 13:00:00,25.6,38.0,4.1,70.0,156.0,737.0,310.1606487241957,2.190224458419588
2021-06-25 14:00:00,26.1,35.0,5.2,120.0,134.0,769.0,474.5660713530403,2.1887106404283925
2021-06-25 15:00:00,25.6,34.0,5.2,120.0,106.0,753.0,393.11249515724893,2.1886681880371897
2021-06-25 16:00:00,25.0,32.0,5.2,120.0,90.0,729.0,603.6122262974718,0.02
2021-06-25 17:00:00,23.9,31.0,4.6,120.0,66.0,598.0,427.19799838374587,2.188700824675836
2021-06-25 18:00:00,22.2,31.0,5.2,100.0,40.0,333.0,540.4820059410995,2.1886762765087067
2021-06-25 19:00:00,19.4,33.0,4.1,90.0,0.0,0.0,446.8450903803657,2.188659736797284
2021-06-25 20:00:00,17.8,37.0,3.6,110.0,0.0,0.0,299.04091754808155,2.1909588853651805
2021-06-25 21:00:00,16.7,40.0,3.1,140.0,0.0,0.0,274.59515870979857,2.1886279118923326
2021-06-25 22:00:00,15.0,44.0,3.6,140.0,0.0,0.0,250.1507637024719,2.1882755163123853
2021-06-25 23:00:00,13.9,47.0,1.5,170.0,0.0,0.0,287.76974456045144,2.189049604500211
2021-06-26 00:00:00,13.3,47.0,2.6,180.0,0.0,0.0,287.7697436470778,2.188981463301319
2021-06-26 01:00:00,12.8,51.0,2.6,170.0,0.0,0.0,287.7697440502136,2.1889182191106755
2021-06-26 02:00:00,12.2,55.0,2.6,200.0,0.0,0.0,287.7697442333362,2.1888558098418174
2021-06-26 03:00:00,11.7,55.0,2.1,160.0,0.0,0.0,299.99194218435355,2.188793561646403
2021-06-26 04:00:00,11.7,57.0,2.1,160.0,14.0,79.0,298.09606506682496,2.19101400746271
2021-06-26 05:00:00,14.4,67.0,3.1,150.0,46.0,405.0,526.181980514574,35.32226422452193
2021-06-26 06:00:00,19.4,63.0,4.1,190.0,90.0,514.0,769.1665300494939,12.054522653312942
2021-06-26 07:00:00,22.2,53.0,6.2,210.0,158.0,529.0,1356.9153089991962,13.168921232547905
2021-06-26 08:00:00,23.9,46.0,6.2,200.0,86.0,783.0,1341.7015854148096,13.180223912166207
2021-06-26 09:00:00,26.1,44.0,6.2,190.0,112.0,796.0,1321.2212141702141,15.382685663972316
2021-06-26 10:00:00,27.2,41.0,5.2,200.0,106.0,866.0,1335.192943168863,17.627857693378154
2021-06-26 11:00:00,28.3,38.0,4.1,220.0,183.0,722.0,1293.0129931619563,19.890899166755034
2021-06-26 12:00:00,28.9,38.0,5.7,240.0,197.0,592.0,1354.9918995743312,19.88158031390923
2021-06-26 13:00:00,29.4,37.0,5.2,250.0,161.0,793.0,1364.9635434849922,13.167814254811017
2021-06-26 14:00:00,30.6,32.0,4.6,180.0,82.0,836.0,1369.6044361581467,13.160867485883307
2021-06-26 15:00:00,30.6,32.0,5.2,210.0,128.0,727.0,1425.1267435302968,15.407203028986473
2021-06-26 16:00:00,30.6,32.0,6.2,240.0,132.0,484.0,1304.7185137505764,10.94560686028671
2021-06-26 17:00:00,29.4,31.0,6.2,260.0,88.0,409.0,1072.2260124411716,6.560828197346562
2021-06-26 18:00:00,26.7,30.0,4.1,230.0,47.0,130.0,1003.3201532584595,6.5496451592420035
2021-06-26 19:00:00,24.4,31.0,3.1,230.0,0.0,0.0,877.1259578342994,6.5535420022470285
2021-06-26 20:00:00,22.2,33.0,3.1,210.0,0.0,0.0,818.4118040562079,4.361974295517838
2021-06-26 21:00:00,21.1,36.0,3.6,210.0,0.0,0.0,349.35670097156134,2.1893317200357347
2021-06-26 22:00:00,21.7,41.0,3.6,200.0,0.0,0.0,299.99194224765523,0.02
2021-06-26 23:00:00,21.1,44.0,4.1,210.0,0.0,0.0,287.7697497197721,2.189447945030017
2021-06-27 00:00:00,21.1,44.0,3.6,200.0,0.0,0.0,287.76974051413737,2.189369280398771
2021-06-27 01:00:00,20.6,46.0,4.1,190.0,0.0,0.0,287.76973957250885,2.1892979260704823
2021-06-27 02:00:00,20.6,49.0,4.1,210.0,0.0,0.0,287.76973955451155,2.1892287340274983
2021-06-27 03:00:00,20.0,49.0,4.1,200.0,0.0,0.0,299.99193749910694,2.189159925648483
2021-06-27 04:00:00,19.4,51.0,4.1,200.0,12.0,2.0,298.096058546635,4.36269794319268
2021-06-27 05:00:00,19.4,55.0,3.1,200.0,66.0,32.0,640.7379922800974,28.109743820281324
2021-06-27 06:00:00,21.1,55.0,5.2,240.0,163.0,264.0,787.9044322444124,6.559092101410018
2021-06-27 07:00:00,23.3,54.0,4.6,220.0,202.0,30.0,1396.9723642633833,13.170177752007591
2021-06-27 08:00:00,25.0,52.0,4.1,220.0,305.0,75.0,1385.5738062203604,15.378054834938682
2021-06-27 09:00:00,27.8,51.0,3.6,220.0,312.0,3.0,1396.5992137169533,13.18590852802342
2021-06-27 10:00:00,28.3,49.0,4.6,210.0,431.0,128.0,1411.2651132680737,17.63037863023719
2021-06-27 11:00:00,29.4,48.0,5.7,230.0,386.0,37.0,1371.5134191480652,22.10962389407136
2021-06-27 12:00:00,30.6,48.0,4.1,250.0,326.0,355.0,1460.9520077111106,19.872211940416314
2021-06-27 13:00:00,30.6,46.0,5.2,230.0,384.0,273.0,1463.5089003968253,13.162844590236041
2021-06-27 14:00:00,30.6,46.0,3.6,210.0,342.0,242.0,1465.65050151414,10.966642877285512
2021-06-27 15:00:00,30.0,45.0,5.2,260.0,296.0,289.0,1501.9613977446606,17.611474662090924
2021-06-27 16:00:00,29.4,45.0,4.6,280.0,234.0,118.0,1358.0583027833557,8.756310580753057
2021-06-27 17:00:00,29.4,46.0,4.6,260.0,116.0,259.0,1141.5171261399312,8.743799862294452
2021-06-27 18:00:00,28.3,48.0,4.1,250.0,55.0,77.0,1098.0341253227973,6.5489384443521645
2021-06-27 19:00:00,25.6,54.0,5.2,230.0,0.0,0.0,966.4275186391534,6.552965584631359
2021-06-27 20:00:00,23.9,56.0,4.6,340.0,0.0,0.0,933.0877929770303,2.1912251715935622
2021-06-27 21:00:00,22.2,57.0,2.6,120.0,0.0,0.0,349.35669991767793,2.189284085078898
2021-06-27 22:00:00,20.6,61.0,2.1,160.0,0.0,0.0,299.9919394892313,2.1890142688840593
2021-06-27 23:00:00,20.0,63.0,1.5,230.0,0.0,0.0,287.7697377499095,2.1883603030079013
2021-06-28 00:00:00,20.0,63.0,0.0,0.0,0.0,0.0,287.7697385846908,2.18828654789279
2021-06-28 01:00:00,19.4,68.0,2.1,210.0,0.0,0.0,287.76973930011667,2.1882126814401914
2021-06-28 02:00:00,19.4,70.0,0.0,0.0,0.0,0.0,287.76973956952514,2.1881397095994997
2021-06-28 03:00:00,19.4,73.0,2.6,130.0,0.0,0.0,299.9919375692113,2.1880669179074235
2021-06-28 04:00:00,19.4,76.0,3.1,40.0,14.0,0.0,298.09605505068555,2.1902406733690514
2021-06-28 05:00:00,20.0,76.0,2.6,60.0,41.0,441.0,717.376242047713,17.222832786091544
2021-06-28 06:00:00,22.8,76.0,2.1,80.0,63.0,649.0,937.6091858713107,8.738960308948595
2021-06-28 07:00:00,25.6,71.0,3.6,100.0,99.0,681.0,1520.8103389655942,13.168277456212797
2021-06-28 08:00:00,27.2,65.0,3.1,110.0,99.0,814.0,1518.1989871811902,13.179156532206786
2021-06-28 09:00:00,28.3,61.0,3.1,110.0,190.0,628.0,1486.7601576825396,15.384137181428098
2021-06-28 10:00:00,28.3,57.0,4.6,80.0,240.0,675.0,1476.1128450234437,17.61986243571611
2021-06-28 11:00:00,28.3,55.0,4.6,110.0,349.0,555.0,1404.4590277849315,19.88783424524117
2021-06-28 12:00:00,29.4,57.0,4.1,70.0,288.0,576.0,1498.8609071423737,19.87578734031349
2021-06-28 13:00:00,30.0,53.0,3.1,140.0,274.0,541.0,1503.8391759948609,13.165098228022764
